('01/16/2007 02', 7.08, 57.60, 7573.0),
('01/16/2007 03', 7.08, 57.55, 7480.0),
('01/16/2007 04', 7.08, 57.51, 7464.0),
('01/16/2007 05', 7.08, 57.48, 7453.0),
('01/16/2007 06', 9.79, 57.45, 7646.0),
('01/16/2007 07', 33.61, 57.46, 8077.0),
('01/16/2007 08', 77.87, 57.52, 8586.0),
('01/16/2007 09', 133.95, 57.66, 8690.0),
('01/16/2007 10', 50.69, 57.67, 8668.0),
('01/16/2007 11', 61.93, 57.69, 8682.0),
('01/16/2007 12', 67.01, 57.71, 8668.0),
('01/16/2007 13', 53.85, 57.71, 8605.0),
('01/16/2007 14', 50.03, 57.71, 8603.0),
('01/16/2007 15', 45.11, 57.71, 8565.0),
('01/16/2007 16', 43.29, 57.71, 8603.0),
('01/16/2007 17', 63.15, 57.59, 8790.0),
('01/16/2007 18', 216.75, 57.72, 9088.0),
('01/16/2007 19', 94.52, 57.70, 9074.0),
('01/16/2007 20', 321.37, 58.02, 8859.0),
('01/16/2007 21', 55.49, 57.97, 8828.0),
('01/16/2007 22', 104.82, 58.02, 8644.0),
('01/16/2007 23', 43.80, 58.01, 8276.0),
('01/16/2007 24', 39.76, 58.03, 7928.0),
('01/17/2007 01', 87.40, 58.13, 7687.0),
('01/17/2007 02', 25.10, 58.13, 7543.0),
('01/17/2007 03', 31.00, 58.14, 7495.0),
('01/17/2007 04', 43.35, 58.17, 7492.0),
('01/17/2007 05', 52.95, 58.21, 7486.0),
('01/17/2007 06', 20.81, 58.20, 7632.0),
('01/17/2007 07', 42.32, 58.21, 8020.0),
('01/17/2007 08', 61.46, 58.23, 8597.0),
('01/17/2007 09', 66.00, 58.24, 8768.0),
('01/17/2007 10', 125.53, 58.33, 8664.0),
('01/17/2007 11', 74.62, 58.35, 8692.0),
('01/17/2007 12', 58.35, 58.34, 8708.0),
('01/17/2007 13', 55.55, 58.34, 8661.0),
('01/17/2007 14', 69.01, 58.36, 8621.0),
('01/17/2007 15', 77.00, 58.40, 8572.0),
('01/17/2007 16', 56.13, 58.41, 8610.0),
('01/17/2007 17', 174.44, 58.56, 8731.0),
('01/17/2007 18', 142.51, 58.66, 9088.0),
('01/17/2007 19', 164.97, 58.79, 9055.0),
('01/17/2007 20', 100.83, 58.83, 8947.0),
('01/17/2007 21', 132.81, 58.92, 8825.0),
('01/17/2007 22', 48.93, 58.90, 8651.0),
('01/17/2007 23', 39.58, 58.89, 8330.0),
('01/17/2007 24', 37.81, 58.90, 7905.0),
('01/18/2007 01', 30.69, 58.89, 7697.0),
('01/18/2007 02', 91.06, 58.96, 7578.0),
('01/18/2007 03', 28.56, 58.94, 7488.0),
('01/18/2007 04', 31.00, 58.94, 7493.0),
('01/18/2007 05', 104.41, 59.04, 7547.0),
('01/18/2007 06', 26.70, 59.04, 7690.0),
('01/18/2007 07', 48.53, 59.06, 8079.0),
('01/18/2007 08', 51.01, 59.05, 8609.0),
('01/18/2007 09', 224.43, 59.26, 8681.0),
('01/18/2007 10', 45.02, 59.23, 8681.0),
('01/18/2007 11', 52.27, 59.22, 8707.0),
('01/18/2007 12', 81.26, 59.24, 8679.0),
('01/18/2007 13', 64.23, 59.24, 8620.0),
('01/18/2007 14', 64.30, 59.24, 8629.0),
('01/18/2007 15', 65.00, 59.26, 8601.0),
('01/18/2007 16', 65.51, 59.28, 8660.0),
('01/18/2007 17', 50.50, 58.95, 8816.0),
('01/18/2007 18', 125.82, 58.86, 9142.0),
('01/18/2007 19', 61.13, 58.83, 9109.0),
('01/18/2007 20', 125.30, 58.67, 8974.0),
('01/18/2007 21', 54.74, 58.05, 8884.0),
('01/18/2007 22', 48.68, 57.90, 8685.0),
('01/18/2007 23', 40.61, 57.86, 8298.0),
('01/18/2007 24', 37.24, 57.85, 7906.0),
('01/19/2007 01', 23.66, 57.82, 7689.0),
('01/19/2007 02', 37.09, 57.80, 7619.0),
('01/19/2007 03', 29.75, 57.78, 7522.0),
('01/19/2007 04', 25.00, 57.76, 7483.0),
('01/19/2007 05', 31.06, 57.75, 7532.0),
('01/19/2007 06', 37.02, 57.75, 7694.0),
('01/19/2007 07', 61.43, 57.77, 8087.0),
('01/19/2007 08', 50.03, 57.75, 8543.0),
('01/19/2007 09', 83.32, 57.76, 8767.0),
('01/19/2007 10', 66.45, 57.76, 8748.0),
('01/19/2007 11', 64.11, 57.76, 8733.0),
('01/19/2007 12', 60.06, 57.75, 8692.0),
('01/19/2007 13', 56.79, 57.73, 8634.0),
('01/19/2007 14', 59.63, 57.73, 8613.0),
('01/19/2007 15', 55.81, 57.71, 8603.0),
('01/19/2007 16', 121.87, 57.79, 8615.0),
('01/19/2007 17', 105.10, 57.67, 8617.0),
('01/19/2007 18', 75.06, 57.58, 8949.0),
('01/19/2007 19', 77.00, 57.56, 8855.0),
('01/19/2007 20', 77.00, 57.55, 8734.0),
('01/19/2007 21', 70.00, 57.55, 8610.0),
('01/19/2007 22', 114.67, 57.62, 8443.0),
('01/19/2007 23', 51.97, 57.63, 8192.0),
('01/19/2007 24', 235.40, 57.91, 7760.0),
('01/20/2007 01', 216.24, 58.15, 7582.0),
('01/20/2007 02', 359.99, 58.61, 7354.0),
('01/20/2007 03', 11.63, 58.57, 7396.0),
('01/20/2007 04', 87.68, 58.64, 7333.0),
('01/20/2007 05', 28.68, 58.62, 7358.0),
('01/20/2007 06', 223.39, 58.88, 7356.0),
('01/20/2007 07', 33.50, 58.86, 7572.0),
('01/20/2007 08', 45.09, 58.82, 7854.0),
('01/20/2007 09', 78.12, 58.83, 8133.0),
('01/20/2007 10', 51.74, 58.77, 8246.0),
('01/20/2007 11', 214.58, 58.97, 8245.0),
('01/20/2007 12', 50.90, 58.95, 8352.0),
('01/20/2007 13', 39.86, 58.92, 8316.0),
('01/20/2007 14', 36.69, 58.90, 8283.0),
('01/20/2007 15', 38.74, 58.88, 8229.0),
('01/20/2007 16', 38.71, 58.85, 8202.0),
('01/20/2007 17', 38.06, 58.82, 8285.0),
('01/20/2007 18', 207.65, 59.00, 8666.0),
('01/20/2007 19', 49.06, 58.86, 8711.0),
('01/20/2007 20', 153.90, 58.96, 8598.0),
('01/20/2007 21', 48.22, 58.93, 8517.0),
('01/20/2007 22', 55.05, 58.73, 8384.0),
('01/20/2007 23', 52.85, 58.72, 8181.0),
('01/20/2007 24', 48.24, 58.72, 7921.0),
('01/21/2007 01', 29.55, 58.70, 7682.0),
('01/21/2007 02', 41.06, 58.70, 7574.0),
('01/21/2007 03', 41.06, 58.70, 7489.0),
('01/21/2007 04', 34.34, 58.69, 7402.0),
('01/21/2007 05', 13.38, 58.66, 7371.0),
('01/21/2007 06', 20.24, 58.63, 7426.0),
('01/21/2007 07', 38.79, 58.62, 7517.0),
('01/21/2007 08', 39.06, 58.59, 7701.0),
('01/21/2007 09', 41.11, 58.54, 7894.0),
('01/21/2007 10', 63.55, 58.53, 8022.0),
('01/21/2007 11', 69.83, 58.51, 8166.0),
('01/21/2007 12', 48.11, 58.49, 8215.0),
('01/21/2007 13', 48.61, 58.48, 8264.0),
('01/21/2007 14', 49.06, 58.48, 8251.0),
('01/21/2007 15', 49.06, 58.49, 8256.0),
('01/21/2007 16', 49.06, 58.48, 8284.0),
('01/21/2007 17', 48.39, 58.46, 8424.0),
('01/21/2007 18', 65.39, 58.44, 8848.0),
('01/21/2007 19', 61.65, 58.43, 8822.0),
('01/21/2007 20', 132.93, 58.53, 8656.0),
('01/21/2007 21', 40.54, 58.49, 8538.0),
('01/21/2007 22', 66.26, 58.49, 8384.0),
('01/21/2007 23', 35.19, 58.45, 8067.0),
('01/21/2007 24', 42.49, 58.45, 7759.0),
('01/22/2007 01', 10.89, 58.42, 7479.0),
('01/22/2007 02', 16.97, 58.39, 7397.0),
('01/22/2007 03', 24.00, 58.38, 7391.0),
('01/22/2007 04', 31.99, 58.37, 7364.0),
('01/22/2007 05', 9.15, 58.33, 7333.0),
('01/22/2007 06', 8.37, 58.29, 7511.0),
('01/22/2007 07', 25.93, 58.27, 8041.0),
('01/22/2007 08', 52.32, 58.29, 8573.0),
('01/22/2007 09', 51.46, 58.30, 8734.0),
('01/22/2007 10', 41.76, 58.26, 8755.0),
('01/22/2007 11', 53.24, 58.26, 8788.0),
('01/22/2007 12', 70.20, 58.29, 8792.0),
('01/22/2007 13', 79.47, 58.33, 8727.0),
('01/22/2007 14', 44.88, 58.34, 8702.0),
