('01/10/2023 09', 334.87, 266.96, 10840.0),
('01/10/2023 10', 76.21, 266.54, 10905.0),
('01/10/2023 11', 70.02, 266.31, 10998.0),
('01/10/2023 12', 75.34, 266.12, 11031.0),
('01/10/2023 13', 71.20, 265.67, 11023.0),
('01/10/2023 14', 233.96, 265.28, 11006.0),
('01/10/2023 15', 293.83, 264.86, 10937.0),
('01/10/2023 16', 520.43, 264.77, 10905.0),
('01/10/2023 17', 545.86, 264.79, 11002.0),
('01/10/2023 18', 681.93, 264.77, 11229.0),
('01/10/2023 19', 600.09, 264.93, 11074.0),
('01/10/2023 20', 179.85, 264.52, 10959.0),
('01/10/2023 21', 567.82, 264.66, 10878.0),
('01/10/2023 22', 344.22, 264.77, 10500.0),
('01/10/2023 23', 606.27, 265.48, 10207.0),
('01/10/2023 24', 249.72, 265.42, 9972.0),
('01/11/2023 01', 115.85, 265.02, 9934.0),
('01/11/2023 02', 140.77, 264.46, 9857.0),
('01/11/2023 03', 97.79, 263.75, 9875.0),
('01/11/2023 04', 177.75, 263.32, 9861.0),
('01/11/2023 05', 252.53, 262.84, 9824.0),
('01/11/2023 06', 282.22, 262.43, 9914.0),
('01/11/2023 07', 376.33, 261.88, 10270.0),
('01/11/2023 08', 637.50, 261.74, 10697.0),
('01/11/2023 09', 680.81, 261.62, 10871.0),
('01/11/2023 10', 583.28, 261.43, 10848.0),
('01/11/2023 11', 384.41, 261.13, 10861.0),
('01/11/2023 12', 328.79, 260.90, 10903.0),
('01/11/2023 13', 159.07, 260.51, 10902.0),
('01/11/2023 14', 458.36, 260.41, 10877.0),
('01/11/2023 15', 449.88, 260.25, 10801.0),
('01/11/2023 16', 563.51, 260.17, 10810.0),
('01/11/2023 17', 311.21, 259.54, 10965.0),
('01/11/2023 18', 74.25, 258.27, 11162.0),
('01/11/2023 19', 70.82, 257.11, 11168.0),
('01/11/2023 20', 74.19, 255.96, 11116.0),
('01/11/2023 21', 75.56, 255.00, 11040.0),
('01/11/2023 22', 161.47, 254.40, 10781.0),
('01/11/2023 23', 72.32, 253.95, 10508.0),
('01/11/2023 24', 72.07, 253.37, 10227.0),
('01/12/2023 01', 74.12, 253.11, 10042.0),
('01/12/2023 02', 82.46, 252.62, 9942.0),
('01/12/2023 03', 71.49, 252.44, 9924.0),
('01/12/2023 04', 72.72, 252.35, 9917.0),
('01/12/2023 05', 213.50, 252.46, 9948.0),
('01/12/2023 06', 258.32, 252.49, 10053.0),
('01/12/2023 07', 326.96, 251.99, 10406.0),
('01/12/2023 08', 84.85, 251.19, 10928.0),
('01/12/2023 09', 78.03, 250.81, 11185.0),
('01/12/2023 10', 72.85, 250.76, 11219.0),
('01/12/2023 11', 75.51, 250.70, 11210.0),
('01/12/2023 12', 66.33, 250.61, 11218.0),
('01/12/2023 13', 73.97, 250.46, 11205.0),
